date,year,month,region,industry,salary_uah
2024-02-01,2024,2,Україна,"Водопостачання; каналізація, поводження з відходами",15452.0
2024-02-01,2024,2,Україна,"Транспорт, складське господарство, поштова та кур'єрська діяльність",18812.0
2024-02-01,2024,2,Україна,Інформація та телекомунікації,48160.0
2024-02-01,2024,2,Україна,"Виготовлення виробів з деревини, паперу та  поліграфічна діяльність",16319.0
2024-02-01,2024,2,Дніпропетровська,Усього,19507.0
2024-02-01,2024,2,Запорізька,Усього,16729.0
2024-02-01,2024,2,Донецька,Усього,19135.0
2024-02-01,2024,2,Україна,Діяльність у сфері адміністративного та допоміжного обслуговування,15561.0
2024-02-01,2024,2,Україна,Освіта,12477.0
2024-02-01,2024,2,Київська,Усього,18288.0
2024-02-01,2024,2,Україна,Операції з нерухомим майном,17463.0
2024-02-01,2024,2,Україна,Усього,18539.0
2024-02-01,2024,2,Україна,"Професійна, наукова та технічна діяльність",24835.0
2024-02-01,2024,2,Україна,Надання інших видів послуг,22365.0
2024-02-01,2024,2,Україна,"Мистецтво, спорт, розваги та відпочинок",13207.0
2024-02-01,2024,2,Україна,Охорона здоров'я та надання соціальної допомоги,14848.0
2024-02-01,2024,2,Івано-Франківська,Усього,14776.0
2024-02-01,2024,2,Україна,Державне управління й оборона; обов'язкове соціальне страхування,22887.0
2024-02-01,2024,2,Львівська,Усього,16800.0
2024-02-01,2024,2,Київ,Усього,28788.0
2024-02-01,2024,2,Одеська,Усього,15322.0
2024-02-01,2024,2,Харківська,Усього,15805.0
2024-02-01,2024,2,Полтавська,Усього,16413.0
2024-03-01,2024,3,Україна,Складське господарство та допоміжна діяльність у сфері транспорту,21188.0
